year,month,stateDescription,sectorName,price,revenue,sales,tavg
2014,8,Kansas,all sectors,10.87,443.88569,4085.25972,77.5
2014,9,Kansas,all sectors,10.36,368.79832,3560.92032,68.0
2014,10,Kansas,all sectors,10.22,305.68432,2991.72229,56.5
2014,11,Kansas,all sectors,10.01,302.08545,3017.57825,44.0
2014,12,Kansas,all sectors,9.58,313.5714,3272.60645,32.0
2015,1,Kansas,all sectors,9.75,335.17946,3438.32021,30.0
2015,2,Kansas,all sectors,9.89,315.40235,3187.98499,34.5
2015,3,Kansas,all sectors,9.97,302.21568,3031.81347,44.5
2015,4,Kansas,all sectors,10.12,276.95801,2737.5298,55.5
2015,5,Kansas,all sectors,10.18,302.58662,2973.79401,65.0
2015,6,Kansas,all sectors,10.57,394.04245,3729.33264,74.5
2015,7,Kansas,all sectors,10.57,433.26179,4099.63485,78.5
2015,8,Kansas,all sectors,10.4,419.05856,4031.31625,77.5
2015,9,Kansas,all sectors,10.14,373.86514,3686.73173,68.0
2015,10,Kansas,all sectors,9.86,293.01464,2972.6418,56.5
2015,11,Kansas,all sectors,10.0,285.86042,2857.31021,44.0
2015,12,Kansas,all sectors,10.0,310.3127,3102.71707,32.0
2016,1,Kansas,all sectors,10.08,347.78004,3449.51835,30.0
2016,2,Kansas,all sectors,10.29,315.01247,3062.16031,34.5
2016,3,Kansas,all sectors,10.41,296.24266,2847.08201,44.5
2016,4,Kansas,all sectors,10.3,288.35413,2800.79512,55.5
2016,5,Kansas,all sectors,10.57,323.80446,3064.35898,65.0
2016,6,Kansas,all sectors,11.02,436.33024,3959.78644,74.5
2016,7,Kansas,all sectors,10.95,469.46685,4287.71763,78.5
2016,8,Kansas,all sectors,10.87,461.92791,4251.26109,77.5
2016,9,Kansas,all sectors,10.53,387.95842,3683.17184,68.0
2016,10,Kansas,all sectors,10.43,323.78247,3105.59425,56.5
2016,11,Kansas,all sectors,10.08,297.89333,2956.02544,44.0
2016,12,Kansas,all sectors,9.99,333.95077,3342.70254,32.0
2017,1,Kansas,all sectors,9.98,338.45728,3390.59908,30.0
2017,2,Kansas,all sectors,10.13,286.4042,2827.55777,34.5
2017,3,Kansas,all sectors,10.37,308.04308,2970.2786,44.5
2017,4,Kansas,all sectors,10.46,302.92975,2895.33054,55.5
2017,5,Kansas,all sectors,10.69,335.95624,3143.5288,65.0
2017,6,Kansas,all sectors,11.02,404.89142,3673.65708,74.5
2017,7,Kansas,all sectors,11.18,485.95349,4345.99962,78.5
2017,8,Kansas,all sectors,11.06,440.66558,3984.27133,77.5
2017,9,Kansas,all sectors,10.92,394.41316,3610.91815,68.0
2017,10,Kansas,all sectors,10.52,333.15733,3166.57423,56.5
2017,11,Kansas,all sectors,10.34,308.06832,2978.90648,44.0
2017,12,Kansas,all sectors,10.03,331.16775,3300.16531,32.0
2018,1,Kansas,all sectors,10.33,370.73318,3589.06699,30.0
2018,2,Kansas,all sectors,10.58,329.06302,3111.38561,34.5
2018,3,Kansas,all sectors,10.46,320.14088,3060.46829,44.5
2018,4,Kansas,all sectors,10.51,312.44797,2974.04824,55.5
2018,5,Kansas,all sectors,10.91,383.03838,3511.88382,65.0
2018,6,Kansas,all sectors,11.26,445.6234,3958.13477,74.5
2018,7,Kansas,all sectors,11.3,491.29535,4348.44872,78.5
2018,8,Kansas,all sectors,11.21,476.40146,4250.31875,77.5
2018,9,Kansas,all sectors,10.65,386.70841,3631.96298,68.0
2018,10,Kansas,all sectors,10.59,341.12331,3222.41715,56.5
2018,11,Kansas,all sectors,10.29,321.67099,3124.92695,44.0
2018,12,Kansas,all sectors,10.03,326.48008,3253.91678,32.0
2019,1,Kansas,all sectors,8.77,300.39513,3425.71405,30.0
2019,2,Kansas,all sectors,10.34,339.36992,3280.85694,34.5
2019,3,Kansas,all sectors,10.31,323.94633,3142.6124,44.5
2019,4,Kansas,all sectors,10.16,292.14403,2876.00091,55.5
2019,5,Kansas,all sectors,10.43,327.05328,3136.86935,65.0
2019,6,Kansas,all sectors,10.86,388.26111,3576.03648,74.5
2019,7,Kansas,all sectors,10.59,440.62613,4161.33113,78.5
2019,8,Kansas,all sectors,10.61,446.28913,4204.57854,77.5
2019,9,Kansas,all sectors,10.48,408.933,3901.84396,68.0
2019,10,Kansas,all sectors,10.44,335.01295,3208.02113,56.5
2019,11,Kansas,all sectors,10.13,306.27747,3023.72907,44.0
2019,12,Kansas,all sectors,9.79,315.41552,3222.03403,32.0
2020,1,Kansas,all sectors,9.83,325.40767,3309.32687,30.0
2020,2,Kansas,all sectors,10.14,315.77788,3113.16319,34.5
2020,3,Kansas,all sectors,10.26,300.47279,2927.18941,44.5
2020,4,Kansas,all sectors,10.37,279.28189,2692.59234,55.5
2020,5,Kansas,all sectors,10.98,303.47748,2764.63703,65.0
2020,6,Kansas,all sectors,10.87,400.61349,3684.24476,74.5
2020,7,Kansas,all sectors,10.72,453.53315,4229.56833,78.5
2020,8,Kansas,all sectors,10.69,435.98516,4079.52781,77.5
2020,9,Kansas,all sectors,10.02,345.60126,3447.73482,68.0
2020,10,Kansas,all sectors,10.36,321.72323,3104.19365,56.5
2020,11,Kansas,all sectors,10.19,292.83391,2874.38929,44.0
2020,12,Kansas,all sectors,9.91,322.9652,3257.37851,32.0
2021,1,Kansas,all sectors,9.76,319.84186,3277.73015,30.0
2021,2,Kansas,all sectors,10.33,347.8184,3367.02342,34.5
2021,3,Kansas,all sectors,10.32,303.37084,2939.57982,44.5
2021,4,Kansas,all sectors,10.46,284.59555,2720.3422,55.5
2021,5,Kansas,all sectors,10.54,318.23573,3018.37997,65.0
2021,6,Kansas,all sectors,10.87,403.91123,3715.82512,74.5
2021,7,Kansas,all sectors,10.85,441.48652,4067.27664,78.5
2021,8,Kansas,all sectors,10.9,467.19768,4286.05548,77.5
2021,9,Kansas,all sectors,10.53,402.53411,3822.39458,68.0
2021,10,Kansas,all sectors,10.25,326.81478,3188.17387,56.5
2021,11,Kansas,all sectors,10.36,309.55143,2987.71484,44.0
2021,12,Kansas,all sectors,10.19,316.04527,3101.28995,32.0
2022,1,Kansas,all sectors,10.36,355.28785,3430.92259,30.0
2022,2,Kansas,all sectors,10.31,328.90396,3190.98827,34.5
2022,3,Kansas,all sectors,10.58,329.95681,3117.5805,44.5
2022,4,Kansas,all sectors,10.83,317.06692,2927.10381,59.7
2022,5,Kansas,all sectors,11.1,369.42229,3328.21937,66.6
2022,6,Kansas,all sectors,11.94,462.36844,3871.98309,76.9
2022,7,Kansas,all sectors,12.41,542.74425,4373.49131,80.7
2022,8,Kansas,all sectors,12.49,548.26261,4389.49257,78.0
2022,9,Kansas,all sectors,12.1,455.44734,3765.32022,70.5
2022,10,Kansas,all sectors,11.89,371.73663,3126.90249,57.3
2022,11,Kansas,all sectors,11.57,354.29844,3061.8001,41.7
2022,12,Kansas,all sectors,11.14,376.16927,3377.26071,31.5
2023,1,Kansas,all sectors,11.22,406.65789,3624.39841,33.3
2023,2,Kansas,all sectors,11.92,349.07702,2928.39668,37.3
2023,3,Kansas,all sectors,11.39,348.9352,3063.68656,42.8
2023,4,Kansas,all sectors,10.84,314.56942,2900.7504,55.9
2023,5,Kansas,all sectors,10.98,358.03825,3260.79391,66.8
2023,6,Kansas,all sectors,11.21,421.67569,3760.91447,75.2
2023,7,Kansas,all sectors,11.48,490.94086,4275.20359,78.9
2023,8,Kansas,all sectors,11.37,501.70422,4414.30971,79.0
2023,9,Kansas,all sectors,11.06,422.65453,3823.02021,72.4
2023,10,Kansas,all sectors,10.79,337.94532,3131.10007,58.0
2023,11,Kansas,all sectors,10.48,322.87268,3080.0691,44.5
2023,12,Kansas,all sectors,10.47,330.56888,3156.30635,39.8
2024,1,Kansas,all sectors,10.89,397.54929,3652.02328,25.0
2001,1,Kentucky,all sectors,4.13,315.32479,7639.67239,31.4
2001,2,Kentucky,all sectors,4.25,267.32728,6297.32889,40.3
2001,3,Kentucky,all sectors,4.03,276.51146,6861.18946,40.7
2001,4,Kentucky,all sectors,4.01,257.73438,6429.94829,60.0
2001,5,Kentucky,all sectors,4.22,259.17294,6141.43608,66.8
2001,6,Kentucky,all sectors,4.66,281.90756,6050.2276,71.4
2001,7,Kentucky,all sectors,4.75,316.95347,6669.52793,75.7
2001,8,Kentucky,all sectors,4.71,335.47944,7125.37691,76.3
2001,9,Kentucky,all sectors,4.37,289.41636,6623.59752,66.3
2001,10,Kentucky,all sectors,3.97,259.36801,6532.59167,56.9
2001,11,Kentucky,all sectors,3.9,250.58202,6418.01855,52.2
2001,12,Kentucky,all sectors,3.94,283.46029,7186.5837,41.1
2002,1,Kentucky,all sectors,4.03,318.09636,7895.77889,38.1
2002,2,Kentucky,all sectors,4.05,284.15505,7020.44255,38.0
2002,3,Kentucky,all sectors,3.94,291.04061,7393.44664,44.8
2002,4,Kentucky,all sectors,3.92,266.14822,6786.76291,58.2
2002,5,Kentucky,all sectors,4.13,281.94906,6821.40314,61.4
2002,6,Kentucky,all sectors,4.7,331.32394,7043.02726,72.2
2002,7,Kentucky,all sectors,4.77,370.68171,7772.5411,79.3
2002,8,Kentucky,all sectors,4.82,374.75588,7769.47384,78.3
2002,9,Kentucky,all sectors,4.38,325.46822,7427.47418,72.2
2002,10,Kentucky,all sectors,4.26,286.17275,6722.2507,56.3
2002,11,Kentucky,all sectors,4.06,277.15016,6820.11797,42.8
2002,12,Kentucky,all sectors,4.03,314.02304,7794.11582,35.8
2003,1,Kentucky,all sectors,4.19,344.53971,8228.01106,26.1
2003,2,Kentucky,all sectors,4.26,322.34564,7561.58132,32.2
2003,3,Kentucky,all sectors,4.19,303.22072,7237.79446,48.4
2003,4,Kentucky,all sectors,4.16,270.72547,6510.60836,57.2
2003,5,Kentucky,all sectors,4.27,276.24597,6475.52138,63.8
2003,6,Kentucky,all sectors,4.86,305.8879,6291.95202,69.2
2003,7,Kentucky,all sectors,4.94,360.90166,7304.91094,75.4
2003,8,Kentucky,all sectors,4.92,370.0325,7526.62185,75.9
2003,9,Kentucky,all sectors,4.42,315.63995,7141.17789,65.4
2003,10,Kentucky,all sectors,4.21,283.78348,6735.39265,56.5
2003,11,Kentucky,all sectors,4.28,281.73202,6577.06644,49.8
2003,12,Kentucky,all sectors,4.3,328.07399,7628.99263,35.7
2004,1,Kentucky,all sectors,4.36,351.33114,8053.18066,30.4
2004,2,Kentucky,all sectors,4.4,327.45581,7442.97515,36.3
2004,3,Kentucky,all sectors,4.33,305.98068,7073.94727,48.1
2004,4,Kentucky,all sectors,4.32,287.65886,6662.2085,55.3
2004,5,Kentucky,all sectors,4.5,318.16699,7075.86392,69.1
2004,6,Kentucky,all sectors,5.07,359.95312,7095.66939,71.7
2004,7,Kentucky,all sectors,5.14,378.889,7365.76417,73.5
2004,8,Kentucky,all sectors,5.11,374.04599,7320.75538,70.9
2004,9,Kentucky,all sectors,4.78,329.34259,6883.66981,68.4
2004,10,Kentucky,all sectors,4.42,307.39455,6948.25549,57.2
2004,11,Kentucky,all sectors,4.51,306.42477,6797.68791,49.3
2004,12,Kentucky,all sectors,4.58,357.16352,7801.17834,36.4
2005,1,Kentucky,all sectors,4.68,375.15263,8008.20086,37.8
2005,2,Kentucky,all sectors,4.62,333.43515,7213.70354,39.9
2005,3,Kentucky,all sectors,4.54,346.81309,7640.19315,40.9
2005,4,Kentucky,all sectors,4.63,315.34413,6811.18695,56.5
2005,5,Kentucky,all sectors,4.87,327.26046,6717.22836,61.7
2005,6,Kentucky,all sectors,5.53,403.12722,7295.77926,75.2
2005,7,Kentucky,all sectors,5.67,447.45237,7884.6818,78.0
2005,8,Kentucky,all sectors,5.8,473.13871,8164.1449,77.5
2005,9,Kentucky,all sectors,5.12,379.55518,7416.08864,71.6
2005,10,Kentucky,all sectors,4.84,348.5939,7203.09459,57.5
2005,11,Kentucky,all sectors,4.81,334.71362,6962.59058,48.0
2005,12,Kentucky,all sectors,4.88,392.30854,8034.57337,32.3
2006,1,Kentucky,all sectors,4.86,377.25144,7770.29511,42.3
2006,2,Kentucky,all sectors,4.93,359.35641,7282.76349,35.9
2006,3,Kentucky,all sectors,4.97,371.38533,7472.99417,45.6
2006,4,Kentucky,all sectors,5.04,342.52725,6789.9909,59.9
2006,5,Kentucky,all sectors,5.17,349.16191,6758.241,62.9
2006,6,Kentucky,all sectors,6.09,430.67204,7069.31018,70.2
2006,7,Kentucky,all sectors,6.18,489.41123,7921.30015,76.2
2006,8,Kentucky,all sectors,6.22,511.69101,8229.08433,76.6
2006,9,Kentucky,all sectors,5.45,395.80855,7256.51375,63.8
2006,10,Kentucky,all sectors,5.31,382.35589,7199.25492,53.2
2006,11,Kentucky,all sectors,5.28,379.15048,7179.05429,46.1
2006,12,Kentucky,all sectors,5.48,427.95445,7814.63273,41.0
2007,1,Kentucky,all sectors,5.41,431.45129,7974.56801,37.4
2007,2,Kentucky,all sectors,5.64,443.66116,7862.48146,27.6
2007,3,Kentucky,all sectors,5.47,406.70346,7432.994,52.3
2007,4,Kentucky,all sectors,5.75,402.36975,6992.11624,53.0
2007,5,Kentucky,all sectors,5.64,410.60204,7275.46551,67.9
2007,6,Kentucky,all sectors,6.34,459.78172,7254.46177,74.0
2007,7,Kentucky,all sectors,6.37,495.2921,7772.75756,74.9
2007,8,Kentucky,all sectors,6.39,543.94877,8508.86137,80.4
2007,9,Kentucky,all sectors,5.8,468.70253,8079.93145,71.9
2007,10,Kentucky,all sectors,5.63,433.15853,7699.0656,61.9
2007,11,Kentucky,all sectors,5.71,424.83538,7438.40448,45.2
2007,12,Kentucky,all sectors,5.83,472.77927,8112.99255,39.6
2008,1,Kentucky,all sectors,5.56,489.32561,8799.07586,32.3
2008,2,Kentucky,all sectors,5.72,470.01687,8212.69584,35.7
2008,3,Kentucky,all sectors,5.87,472.49704,8043.02147,43.7
2008,4,Kentucky,all sectors,5.79,422.26305,7297.97728,55.1
2008,5,Kentucky,all sectors,5.91,421.32847,7133.67315,61.6
2008,6,Kentucky,all sectors,6.77,492.53933,7271.63551,74.2
2008,7,Kentucky,all sectors,6.98,541.80704,7766.07353,75.4
2008,8,Kentucky,all sectors,6.83,530.90063,7769.93973,74.2
2008,9,Kentucky,all sectors,6.46,502.11043,7767.66526,71.5
2008,10,Kentucky,all sectors,6.58,497.31983,7554.19478,56.3
2008,11,Kentucky,all sectors,6.51,487.38331,7490.92985,42.2
2008,12,Kentucky,all sectors,6.25,520.07359,8321.53174,36.1
2009,1,Kentucky,all sectors,6.55,555.78895,8482.89613,29.0
2009,2,Kentucky,all sectors,6.68,499.95807,7487.03622,37.6
2009,3,Kentucky,all sectors,6.44,480.59647,7460.21959,48.2
2009,4,Kentucky,all sectors,6.34,447.747,7064.22823,55.9
2009,5,Kentucky,all sectors,6.42,430.46551,6704.18553,64.7
2009,6,Kentucky,all sectors,6.86,472.88831,6893.11519,73.2
2009,7,Kentucky,all sectors,7.11,507.28375,7131.09286,71.3
2009,8,Kentucky,all sectors,7.06,522.88143,7405.45404,73.0
2009,9,Kentucky,all sectors,6.48,479.65052,7397.54342,68.3
2009,10,Kentucky,all sectors,6.07,458.92306,7555.54882,53.1
2009,11,Kentucky,all sectors,6.04,422.88154,7004.76216,47.9
2009,12,Kentucky,all sectors,6.22,517.11692,8310.67483,34.9
2010,1,Kentucky,all sectors,6.33,555.27111,8775.7445,28.7
2010,2,Kentucky,all sectors,6.48,543.76035,8390.86829,29.3
2010,3,Kentucky,all sectors,5.81,459.55125,7905.49775,46.6
2010,4,Kentucky,all sectors,6.32,447.40997,7079.63779,59.5
2010,5,Kentucky,all sectors,6.5,475.42757,7312.96336,67.1
2010,6,Kentucky,all sectors,6.92,527.44985,7618.35488,76.9
2010,7,Kentucky,all sectors,7.28,598.73024,8229.99625,78.0
2010,8,Kentucky,all sectors,7.57,625.15267,8263.16963,77.8
2010,9,Kentucky,all sectors,6.99,524.04984,7496.85561,70.4
2010,10,Kentucky,all sectors,6.93,476.95873,6885.84919,57.6
2010,11,Kentucky,all sectors,6.8,468.96684,6896.27337,46.0
2010,12,Kentucky,all sectors,6.86,597.48736,8714.21535,28.1
2011,1,Kentucky,all sectors,6.9,604.7402,8762.90684,28.7
2011,2,Kentucky,all sectors,6.99,526.00538,7521.78434,38.3
2011,3,Kentucky,all sectors,6.83,511.22217,7489.86621,46.6
2011,4,Kentucky,all sectors,6.87,464.56844,6764.85883,58.5
2011,5,Kentucky,all sectors,7.39,482.10377,6523.65181,63.7
2011,6,Kentucky,all sectors,7.49,539.52993,7206.30703,73.5
2011,7,Kentucky,all sectors,7.62,624.31911,8188.19322,79.0
2011,8,Kentucky,all sectors,7.6,614.69846,8088.38714,74.9
2011,9,Kentucky,all sectors,7.45,541.81706,7271.84199,65.4
2011,10,Kentucky,all sectors,6.89,485.88333,7054.49049,53.8
2011,11,Kentucky,all sectors,6.89,484.57443,7036.05087,49.6
2011,12,Kentucky,all sectors,7.06,538.98487,7630.00225,40.5
2012,1,Kentucky,all sectors,7.07,567.23118,8021.76608,37.4
2012,2,Kentucky,all sectors,7.02,524.38157,7465.63938,39.8
2012,3,Kentucky,all sectors,6.95,506.90919,7297.65883,56.3
2012,4,Kentucky,all sectors,6.96,477.44239,6863.1075,56.4
2012,5,Kentucky,all sectors,7.35,543.50627,7394.48232,68.7
2012,6,Kentucky,all sectors,7.62,553.30254,7265.41243,72.4
2012,7,Kentucky,all sectors,7.64,629.94898,8247.89015,79.5
2012,8,Kentucky,all sectors,7.59,603.98511,7955.90693,73.9
2012,9,Kentucky,all sectors,7.55,541.33764,7165.5742,66.3
2012,10,Kentucky,all sectors,6.98,483.26668,6920.34698,54.4
2012,11,Kentucky,all sectors,7.06,493.42085,6986.47766,41.9
2012,12,Kentucky,all sectors,7.2,537.76132,7464.22755,41.9
2013,1,Kentucky,all sectors,7.35,600.22581,8165.99529,36.0
2013,2,Kentucky,all sectors,7.44,552.75645,7434.49693,35.3
2013,3,Kentucky,all sectors,7.35,574.32979,7818.56824,38.4
2013,4,Kentucky,all sectors,7.24,506.36645,6994.96463,54.7
2013,5,Kentucky,all sectors,7.5,520.36731,6934.68058,65.0
2013,6,Kentucky,all sectors,7.91,562.53422,7115.47331,72.3
2013,7,Kentucky,all sectors,8.15,608.07877,7464.9879,73.5
2013,8,Kentucky,all sectors,8.0,606.34318,7582.42139,73.4
2013,9,Kentucky,all sectors,8.06,532.40513,6609.18774,68.1
2013,10,Kentucky,all sectors,7.69,458.72961,5967.09063,55.7
2013,11,Kentucky,all sectors,7.73,462.53364,5982.05427,41.7
2013,12,Kentucky,all sectors,7.93,530.72345,6693.92108,36.5
2014,1,Kentucky,all sectors,8.21,637.58224,7762.81997,25.7
2014,2,Kentucky,all sectors,8.27,573.75219,6941.22889,30.6
2014,3,Kentucky,all sectors,8.2,541.58199,6603.25782,40.6
2014,4,Kentucky,all sectors,8.08,455.88758,5643.99297,57.1
2014,5,Kentucky,all sectors,8.15,495.45084,6076.47071,65.2
2014,6,Kentucky,all sectors,8.43,563.36479,6682.10082,73.2
2014,7,Kentucky,all sectors,8.49,587.17657,6916.83874,72.0
2014,8,Kentucky,all sectors,8.26,578.01297,6994.50437,73.8
2014,9,Kentucky,all sectors,8.11,519.66101,6406.67515,66.9
2014,10,Kentucky,all sectors,7.77,458.71915,5903.78906,56.2
2014,11,Kentucky,all sectors,7.84,487.46395,6217.52979,39.5
2014,12,Kentucky,all sectors,7.88,526.84072,6689.7157,38.3
2015,1,Kentucky,all sectors,7.89,567.49292,7190.16751,31.1
2015,2,Kentucky,all sectors,8.17,572.63414,7010.60812,25.3
2015,3,Kentucky,all sectors,7.94,522.80998,6586.49513,43.8
2015,4,Kentucky,all sectors,7.89,445.6727,5649.24973,56.4
2015,5,Kentucky,all sectors,7.81,474.8398,6077.36226,67.8
2015,6,Kentucky,all sectors,8.05,529.885,6584.83086,73.5
2015,7,Kentucky,all sectors,8.31,586.62066,7059.4206,75.4
2015,8,Kentucky,all sectors,8.56,589.81691,6893.966,72.0
2015,9,Kentucky,all sectors,8.44,536.2364,6352.48332,69.3
2015,10,Kentucky,all sectors,8.15,455.82358,5592.19188,56.9
2015,11,Kentucky,all sectors,8.22,437.76676,5322.84161,49.4
2015,12,Kentucky,all sectors,8.22,469.85602,5719.01295,47.4
2016,1,Kentucky,all sectors,8.27,557.64757,6740.71248,31.6
2016,2,Kentucky,all sectors,8.15,515.37496,6323.25522,38.4
2016,3,Kentucky,all sectors,8.06,463.0095,5747.87663,51.8
2016,4,Kentucky,all sectors,8.12,438.08348,5397.02322,57.3
2016,5,Kentucky,all sectors,8.08,449.62842,5561.83341,62.8
2016,6,Kentucky,all sectors,8.58,546.01284,6360.63863,75.4
2016,7,Kentucky,all sectors,8.71,612.16258,7031.5892,77.4
2016,8,Kentucky,all sectors,8.65,635.19877,7347.44755,77.9
2016,9,Kentucky,all sectors,8.68,567.71238,6539.5996,72.1
2016,10,Kentucky,all sectors,8.44,480.06515,5689.68061,62.9
2016,11,Kentucky,all sectors,8.51,466.34958,5480.81787,48.9
2016,12,Kentucky,all sectors,8.6,544.37622,6333.10058,36.9
2017,1,Kentucky,all sectors,8.58,555.0165,6470.7129,40.9
2017,2,Kentucky,all sectors,8.58,476.33453,5549.14752,46.5
2017,3,Kentucky,all sectors,8.43,491.79312,5837.14195,47.7
2017,4,Kentucky,all sectors,8.38,447.6234,5340.69879,62.3
2017,5,Kentucky,all sectors,8.37,484.81924,5789.36085,65.3
2017,6,Kentucky,all sectors,8.59,534.02761,6214.95879,72.7
2017,7,Kentucky,all sectors,8.84,619.67934,7009.34556,77.3
2017,8,Kentucky,all sectors,8.65,589.83607,6817.32457,73.2
2017,9,Kentucky,all sectors,8.73,520.50557,5964.57909,67.9
2017,10,Kentucky,all sectors,8.44,476.07693,5643.79119,58.7
2017,11,Kentucky,all sectors,8.63,485.57492,5624.88085,46.4
2017,12,Kentucky,all sectors,8.56,545.56321,6372.44491,34.8
2018,1,Kentucky,all sectors,8.43,616.83307,7314.94238,30.7
2018,2,Kentucky,all sectors,8.63,513.51444,5950.43999,44.2
2018,3,Kentucky,all sectors,8.3,505.64252,6091.51127,42.7
2018,4,Kentucky,all sectors,8.38,463.73651,5532.53987,51.0
2018,5,Kentucky,all sectors,8.51,519.40093,6102.36078,72.7
2018,6,Kentucky,all sectors,8.79,562.58146,6401.61305,75.5
2018,7,Kentucky,all sectors,8.6,602.28745,7006.02637,76.6
2018,8,Kentucky,all sectors,8.44,606.88018,7191.2103,75.8
2018,9,Kentucky,all sectors,8.6,558.51753,6491.23539,72.4
2018,10,Kentucky,all sectors,8.35,506.5527,6065.8518,58.7
2018,11,Kentucky,all sectors,8.61,515.11866,5980.96946,41.6
2018,12,Kentucky,all sectors,8.54,553.82494,6481.93532,40.5
2019,1,Kentucky,all sectors,8.48,577.62071,6808.74661,33.8
2019,2,Kentucky,all sectors,8.59,517.23246,6023.68945,41.8
2019,3,Kentucky,all sectors,8.33,521.5207,6261.99065,42.6
2019,4,Kentucky,all sectors,8.26,452.56283,5481.03767,58.7
2019,5,Kentucky,all sectors,8.59,509.33825,5931.88391,68.1
2019,6,Kentucky,all sectors,8.9,551.74608,6196.97922,72.6
2019,7,Kentucky,all sectors,8.78,633.74453,7220.40237,78.2
2019,8,Kentucky,all sectors,8.66,614.94929,7101.77635,76.2
2019,9,Kentucky,all sectors,8.68,573.16274,6605.61902,75.4
2019,10,Kentucky,all sectors,8.45,485.08344,5738.74812,59.3
2019,11,Kentucky,all sectors,8.82,512.08181,5808.4285,40.7
2019,12,Kentucky,all sectors,8.68,535.31319,6166.08012,41.3
2020,1,Kentucky,all sectors,8.5,538.34487,6332.02332,40.2
2020,2,Kentucky,all sectors,8.48,520.21025,6132.85859,38.7
2020,3,Kentucky,all sectors,8.39,482.27044,5745.69622,51.7
2020,4,Kentucky,all sectors,8.49,428.34407,5046.61701,53.3
2020,5,Kentucky,all sectors,8.66,458.74877,5298.12172,62.6
2020,6,Kentucky,all sectors,8.62,525.5625,6099.72239,73.8
2020,7,Kentucky,all sectors,8.66,618.78893,7148.49838,79.2
2020,8,Kentucky,all sectors,8.7,589.79742,6781.20095,74.9
2020,9,Kentucky,all sectors,8.7,524.18341,6025.49499,68.3
2020,10,Kentucky,all sectors,8.57,465.43703,5430.02663,57.5
2020,11,Kentucky,all sectors,8.67,465.20452,5364.65675,49.6
2020,12,Kentucky,all sectors,8.54,546.06431,6395.48206,37.3
2021,1,Kentucky,all sectors,8.53,572.48418,6708.9747,35.0
2021,2,Kentucky,all sectors,8.97,573.98709,6401.56271,32.1
2021,3,Kentucky,all sectors,8.62,503.66935,5839.9648,49.8
2021,4,Kentucky,all sectors,8.85,476.45587,5381.81089,54.8
2021,5,Kentucky,all sectors,8.77,493.20621,5621.8623,63.3
2021,6,Kentucky,all sectors,8.91,572.0796,6423.3394,74.7
2021,7,Kentucky,all sectors,9.34,653.27887,6998.02144,76.0
2021,8,Kentucky,all sectors,9.31,675.07793,7248.83805,76.7
2021,9,Kentucky,all sectors,9.34,585.96218,6277.00739,69.6
2021,10,Kentucky,all sectors,9.38,536.62025,5719.04847,62.2
2021,11,Kentucky,all sectors,9.77,569.96642,5833.97529,43.3
2021,12,Kentucky,all sectors,9.65,584.91192,6062.58059,47.4
2022,1,Kentucky,all sectors,9.88,699.01835,7074.07023,31.1
2022,2,Kentucky,all sectors,9.5,612.94972,6455.2543,38.2
2022,3,Kentucky,all sectors,9.26,565.09303,6101.64479,48.8
2022,4,Kentucky,all sectors,9.76,550.7219,5644.32139,54.8
2022,5,Kentucky,all sectors,10.15,609.86093,6009.49817,68.4
2022,6,Kentucky,all sectors,11.07,735.7678,6647.83455,75.1
2022,7,Kentucky,all sectors,11.25,819.58871,7286.34297,78.4
2022,8,Kentucky,all sectors,11.43,802.15946,7018.17041,75.3
2022,9,Kentucky,all sectors,11.08,671.81053,6062.13434,68.1
2022,10,Kentucky,all sectors,10.71,573.61128,5354.06094,54.9
2022,11,Kentucky,all sectors,10.92,593.08383,5429.46267,46.3
