state,year,month,month_name,avg_temp,precipitation,snowfall
Maryland,2017,3,March,42.813612578698,2.480750485216825,4.533967593280809
Maryland,2017,4,April,60.32702667641983,2.1254161645258054,0.0
Maryland,2017,5,May,63.06833298205419,4.50080432359035,0.0
Maryland,2017,6,June,73.83315560128804,1.1222024545171811,0.0
Maryland,2017,7,July,77.85706363636604,5.490496195792082,0.0
Maryland,2017,8,August,73.32620757833334,3.575513476245165,0.0
Maryland,2017,9,September,68.57683692661223,1.173214336308259,0.0
Maryland,2017,10,October,61.27317545479213,2.012127048974313,0.0
Maryland,2017,11,November,46.02751920485176,1.4677859627583385,0.0
Maryland,2017,12,December,36.05092436621768,0.5197731105109469,2.5582620144832124
Maryland,2018,1,January,32.7146851038969,1.128841796772337,3.1955233706385777
Maryland,2018,2,February,41.820359818775614,3.612825580313632,0.4489795918367347
Maryland,2018,3,March,39.41530574103039,2.9054979459480967,2.683344305464121
Maryland,2018,4,April,50.99123172442929,2.87706335561308,0.0
Maryland,2018,5,May,68.65331257098833,6.07420970801745,0.0
Maryland,2018,6,June,72.63928188731626,3.2979467942778653,0.0
Maryland,2018,7,July,76.98122259607041,7.070136537791849,0.0
Maryland,2018,8,August,76.79527797041668,3.300616347348446,0.0
Maryland,2018,9,September,72.07171140239561,9.447914584012238,0.0
Maryland,2018,10,October,58.50786518040677,2.4510516841917664,0.0
Maryland,2018,11,November,43.72253941062506,5.442851486450934,0.0884353741496598
Maryland,2018,12,December,39.48291658945775,7.117387381701519,0.0
Maryland,2019,1,January,33.8888724930983,2.253786664480065,19.9111169629142
Maryland,2019,2,February,37.959909722254906,2.840970749497653,3.122448979591837
Maryland,2019,3,March,43.02927494844038,2.7609678628630148,0.6912442396313364
Maryland,2019,4,April,57.846814679226455,1.848156001643291,0.0
Maryland,2019,5,May,67.28685513685087,3.269164708453621,0.0
Maryland,2019,6,June,73.56937404005421,2.6175534535037297,0.0
Maryland,2019,7,July,79.21986939839475,3.436677161802915,0.0
Maryland,2019,8,August,76.29360014179369,1.924883157318036,0.0
Maryland,2019,9,September,72.48121278721277,0.2832518859533529,0.0
Maryland,2019,10,October,60.621980268279486,3.8703850202250143,0.0
Maryland,2019,11,November,42.930700717274355,0.8666278024593895,0.0
Maryland,2019,12,December,37.78362228138102,2.155432706934381,0.0
Maryland,2020,1,January,37.947272893985335,2.197883263100227,0.413429888084266
Maryland,2020,2,February,40.05785049807085,2.281142675420257,0.0351864883884588
Maryland,2020,3,March,48.5182027498678,1.9962844966913995,0.0
Maryland,2020,4,April,51.562302413927696,4.172733239536506,0.0
Maryland,2020,5,May,59.76186259173039,1.4968022708085944,0.0
Maryland,2020,6,June,72.55586665163341,2.8832558686312737,0.0
Maryland,2020,7,July,79.55695943565281,3.368763304597452,0.0
Maryland,2020,8,August,75.85300696183774,6.753544529747925,0.0
Maryland,2020,9,September,66.93726674302239,3.196570655098197,0.0
Maryland,2020,10,October,57.795208138878834,3.2761176730376658,0.0
Maryland,2020,11,November,50.24026773704438,4.158099187259912,0.0
Maryland,2020,12,December,37.68300365950877,3.811322714889731,0.8518762343647137
Maryland,2021,1,January,34.8346960678348,1.9418094522844176,0.0710994075049374
Maryland,2021,2,February,33.86603418054338,5.223130295062811,11.432944606413995
Maryland,2021,3,March,46.79730852958639,4.481522527871232,0.0
Maryland,2021,4,April,54.54215950920245,2.4337627811860942,0.0
Maryland,2021,5,May,62.20615871759352,2.961930206478,0.0
Maryland,2021,6,June,73.43137423312884,3.8998023176550793,0.0
Maryland,2021,7,July,77.09266574312291,2.8126063724520085,0.0
Maryland,2021,8,August,76.55405501682169,4.614591991556171,0.0
Maryland,2021,9,September,69.27399999999999,4.414192229038854,0.0
Maryland,2021,10,October,62.20257272907184,3.063275941684808,0.0
Maryland,2021,11,November,43.550196319018404,1.0688820722563053,0.0
Maryland,2021,12,December,43.392768652285774,1.142931591793654,0.0
Maryland,2022,1,January,30.851616861270532,3.2710930800184705,18.53982883475971
Maryland,2022,2,February,37.9026643295355,4.845785860356413,1.1556851311953351
Maryland,2022,3,March,46.45400356224025,3.3468896365195597,0.1527320605661619
Maryland,2022,4,April,53.094448246364415,3.210275639197795,0.0
Maryland,2022,5,May,64.56074734170528,4.353007847948732,0.0
Maryland,2022,6,June,72.53092395437262,2.735297845373891,0.0
Maryland,2022,7,July,77.35020851220409,4.253452716791365,0.8743910467412771
Maryland,2022,8,August,76.16670796026003,2.0520789893290816,0.0
Maryland,2022,9,September,68.55106463878326,2.807141951837769,0.0
Maryland,2022,10,October,54.40494419232184,3.283840304182509,0.0
Maryland,2022,11,November,48.659524714828905,3.417205323193917,0.0
Maryland,2022,12,December,36.498300012265425,3.7177787317551823,0.0
Maryland,2023,1,January,41.838104992027475,4.073580277198577,0.0
Maryland,2023,2,February,43.09077675176535,1.9429521998913637,0.0
Maryland,2023,3,March,44.875685023917576,2.153673494419232,0.0
Maryland,2023,4,April,58.38591254752852,3.555519645120406,0.0
Maryland,2023,5,May,61.570226910339755,1.3583834171470623,0.0
Maryland,2023,6,June,69.75470342205324,3.0222496831432197,0.0
Maryland,2023,7,July,78.04882619894516,3.0823500551944067,0.0
Maryland,2023,8,August,75.35618913283454,2.381221636207531,0.0
Maryland,2023,9,September,69.19120532319391,3.5693282636248416,0.0
Maryland,2023,10,October,58.98861891328346,1.1098614007113945,0.0
Maryland,2023,11,November,45.54628897338403,1.9419011406844104,0.0
Maryland,2023,12,December,42.945293756899304,4.90518214154299,0.0
Maryland,2024,1,January,37.01069176990065,4.648687599656568,20.165898617511523
Maryland,2024,2,February,41.09925134390979,2.1911236397010616,0.6671358198451794
Maryland,2024,3,March,48.65673371764994,5.528241138231326,0.0
Maryland,2024,4,April,57.577475285171104,2.693105196451204,0.0
Maryland,2024,5,May,66.02211946522752,3.2180731019256714,0.0
Maryland,2024,6,June,75.871144486692,1.252553865652725,0.0
Maryland,2024,7,July,79.40666380473445,2.590751870477125,0.0
Maryland,2024,8,August,74.91500242163494,4.223657329219699,0.0
Maryland,2024,9,September,68.29417123377475,2.5890219687367977,0.0
Maryland,2024,10,October,58.13879099717896,0.3842207367431211,0.0
Maryland,2024,11,November,58.620652173913044,,
Missouri,2001,1,January,29.981823741139863,1.4478250244379276,21.59779701022817
Missouri,2001,2,February,34.8058329800763,3.375933441558441,3.2123693379790943
Missouri,2001,3,March,40.805142146070644,1.547163093673105,1.4774193548387098
Missouri,2001,4,April,61.94946147994252,2.490227018010269,0.0
Missouri,2001,5,May,67.02752388245429,3.874275566115706,0.0
Missouri,2001,6,June,72.66090381663767,5.358331769489404,0.0
Missouri,2001,7,July,79.72288408155453,4.081074772458907,0.0
Missouri,2001,8,August,77.84542054310262,2.3528041631399104,0.0
Missouri,2001,9,September,66.82166765578634,3.3201011686725974,0.0
Missouri,2001,10,October,56.651095744364824,3.533129970564421,0.0
Missouri,2001,11,November,51.04360830860534,2.1384481455417417,0.8699186991869919
Missouri,2001,12,December,39.103221786158706,7.018844115486306,0.0
Missouri,2002,1,January,36.13340212501196,7.984331797235023,8.753894571203777
Missouri,2002,2,February,37.99734209410767,0.7793882333925973,7.173354735152488
Missouri,2002,3,March,42.02101541112281,4.825550913763154,8.849766226249582
Missouri,2002,4,April,58.48868985981787,3.483317198674341,0.0
Missouri,2002,5,May,62.879387502764374,6.567210485367167,0.0
Missouri,2002,6,June,76.11666433760652,2.4833068940598846,0.0
Missouri,2002,7,July,80.47063700289374,2.036420916160309,0.0
Missouri,2002,8,August,78.2857017325548,2.765625314165075,0.0
Missouri,2002,9,September,71.40725024727992,1.2456482133083118,0.0
Missouri,2002,10,October,53.65626687087202,3.2216791017482262,0.0
Missouri,2002,11,November,43.042463112657316,0.7514354551344348,0.0
Missouri,2002,12,December,36.62023145400593,1.6203271382994886,20.67544064317173
Missouri,2003,1,January,27.83114666705937,0.4358683579722829,9.654445318646736
Missouri,2003,2,February,31.65308085089984,1.8703920461067245,18.702439024390245
Missouri,2003,3,March,45.53194127132559,1.7279175432144982,1.3154996066089693
Missouri,2003,4,April,57.873270942707144,2.9703638888888886,0.0
Missouri,2003,5,May,64.17506986462874,3.2468487928012006,0.0
Missouri,2003,6,June,70.56094372250077,5.578633333333334,0.0
Missouri,2003,7,July,79.05170994477874,1.706244598532811,0.0
Missouri,2003,8,August,79.55226639556645,3.085454728168024,0.0
Missouri,2003,9,September,65.50863866697101,3.799143701573608,0.0
Missouri,2003,10,October,58.08384272997033,1.4982326574396685,0.0
Missouri,2003,11,November,47.568584569732934,3.626641561425496,0.0
Missouri,2003,12,December,37.67803426821097,2.249271756281102,10.750569057089644
Missouri,2004,1,January,30.05111988963788,1.864814344674872,3.3799370574350904
Missouri,2004,2,February,34.254687014106366,0.7505013568476603,11.992901597981495
Missouri,2004,3,March,48.94228536605184,3.690552457039493,0.0
Missouri,2004,4,April,57.441586901763216,2.5752941958037447,0.0
Missouri,2004,5,May,68.37097277971887,4.569680251413745,0.0
Missouri,2004,6,June,71.98864056016944,2.8503647145993263,0.0
Missouri,2004,7,July,75.46313822563233,4.262709442937059,0.0
Missouri,2004,8,August,71.71339276778284,3.4078233343382576,0.0
Missouri,2004,9,September,68.92133205592515,0.8853564650696459,0.0
Missouri,2004,10,October,59.07238273983269,3.2840447191237065,0.0
Missouri,2004,11,November,48.055535539535015,4.400612576666718,1.99869918699187
Missouri,2004,12,December,35.59036818127054,0.977415297157664,0.4001195908733281
Missouri,2005,1,January,33.2324481856642,6.404900143342191,7.045405464065764
Missouri,2005,2,February,39.83768320322337,1.6066926520576976,2.8003682584937044
Missouri,2005,3,March,44.13791575966917,0.9085858431771988,0.0
Missouri,2005,4,April,57.667878803592046,2.356419531300197,0.0
Missouri,2005,5,May,64.81197335582866,1.8451875212197024,0.0
Missouri,2005,6,June,76.59203995883125,3.373752140002406,0.0
Missouri,2005,7,July,79.16917027454718,1.4880597218229823,0.0
Missouri,2005,8,August,78.05764659565779,3.582644173056785,0.0
Missouri,2005,9,September,71.63919310588695,2.63503966658836,0.0
Missouri,2005,10,October,56.88454874778357,1.6287068553466957,0.0
Missouri,2005,11,November,47.70172524752475,1.6432818232044482,0.0
Missouri,2005,12,December,31.45697146877011,0.7099324642077344,7.062627852084972
Missouri,2006,1,January,41.63170851873201,1.25733512774126,0.0
Missouri,2006,2,February,35.120542267606346,0.2707745831395537,2.5080139372822297
Missouri,2006,3,March,46.69545889990381,2.126744668965988,1.540204563335956
Missouri,2006,4,April,61.53126078696256,2.274059045373769,0.0
Missouri,2006,5,May,65.50420699334367,2.3182313594104693,0.0
Missouri,2006,6,June,74.62199304378422,1.801143431737842,0.0
Missouri,2006,7,July,79.88761790901674,2.058480665042774,0.0
Missouri,2006,8,August,78.26771329686571,2.9633146442193685,0.0
Missouri,2006,9,September,65.27632517875253,1.714694049425543,0.0
Missouri,2006,10,October,54.300688802795676,2.147316285037163,0.0
Missouri,2006,11,November,46.37968589361334,6.745669612732412,0.463089430894309
Missouri,2006,12,December,39.63373662266874,1.2974494602798905,18.861274586939416
Missouri,2007,1,January,32.21321978083569,1.5631114999189,7.498662470495673
Missouri,2007,2,February,30.02613907579222,1.4654089429010724,9.11149825783972
Missouri,2007,3,March,53.22534132323898,2.0866567090238792,0.0
Missouri,2007,4,April,53.273586624397765,2.1979840234856085,0.0
Missouri,2007,5,May,68.96991464136862,3.313442929355192,0.0
Missouri,2007,6,June,74.29985154685217,3.0774514309285004,0.0
Missouri,2007,7,July,76.80623456754589,1.182705455963033,0.0
Missouri,2007,8,August,81.60583508949304,1.808884251487505,0.0
Missouri,2007,9,September,70.89978990928932,1.863728430977685,0.0
Missouri,2007,10,October,60.39144543637643,2.473916013861251,0.0
Missouri,2007,11,November,45.4313748905786,0.4976244586179129,0.1266416510318949
Missouri,2007,12,December,33.809154347140826,2.121791689720597,11.996380802517702
Missouri,2008,1,January,31.27042425018576,1.0625527194428577,3.664198836594395
Missouri,2008,2,February,31.522983533840343,2.24550943140033,19.8286534256324
Missouri,2008,3,March,43.71364386340554,9.997092472038396,6.489535798583793
Missouri,2008,4,April,53.101837867384994,3.588237995894771,0.0
Missouri,2008,5,May,63.571548237552776,3.9820052584944223,0.0
Missouri,2008,6,June,74.71710226533938,3.962391049408662,0.0
Missouri,2008,7,July,77.39681900524393,4.264444378209958,0.0
Missouri,2008,8,August,74.5694521697509,1.9802773034468255,0.0
Missouri,2008,9,September,67.2044025170272,5.521831506974748,0.0
Missouri,2008,10,October,56.369872447134554,1.7715762587200712,0.0
Missouri,2008,11,November,43.94035754685016,1.255611594742999,0.6295934959349593
Missouri,2008,12,December,31.830583031250345,1.7153869609828116,7.070419707534117
Missouri,2009,1,January,28.351958002059384,0.313075076660908,10.256416020381405
Missouri,2009,2,February,38.60693149968021,1.448559958366288,1.0124338624338625
Missouri,2009,3,March,47.733913447039924,2.475626074947632,2.4054006968641115
Missouri,2009,4,April,54.512965265033216,3.3207818528411077,0.0
Missouri,2009,5,May,64.9413475495948,3.5194018972840704,0.0
Missouri,2009,6,June,75.39172465496483,3.691951256570968,0.0
Missouri,2009,7,July,73.81099541134105,2.765778366246046,0.0
Missouri,2009,8,August,73.29093849216589,3.508000743128421,0.0
Missouri,2009,9,September,66.61329791658457,2.551100927800484,0.0
Missouri,2009,10,October,51.83119681480007,6.74159143607253,0.0
Missouri,2009,11,November,49.95053562706937,1.46381166314483,0.1666666666666666
Missouri,2009,12,December,31.08977192337049,4.779757305204422,15.362277869719742
Missouri,2010,1,January,25.84817897575233,0.9619826995634932,37.70967741935484
Missouri,2010,2,February,29.12025126163454,1.6854812357309776,27.119927633342265
Missouri,2010,3,March,45.99601725625539,1.9127456476785736,4.626404405979543
Missouri,2010,4,April,61.26041806564771,2.57408067965631,0.0
Missouri,2010,5,May,65.56296625271153,3.795056913623133,0.0
Missouri,2010,6,June,78.00712636771424,3.8145587043226223,0.0
Missouri,2010,7,July,79.68703439098633,3.962762476207171,0.0
Missouri,2010,8,August,79.64202042027296,2.145675959706898,0.0
Missouri,2010,9,September,68.80662731800766,5.568867245683268,0.0
Missouri,2010,10,October,58.42764603281997,0.6308444856838274,0.0
Missouri,2010,11,November,46.38872350171257,2.2720333817686105,0.0
Missouri,2010,12,December,30.949164326613687,0.6918084226577534,9.15531077891424
Missouri,2011,1,January,26.722693337063014,0.6182839807911267,58.13481243614071
Missouri,2011,2,February,33.85035746690348,1.8541061454565275,93.3268558951965
Missouri,2011,3,March,45.51781087031654,2.249922583818903,5.097374242709042
Missouri,2011,4,April,57.94472845465093,4.075551918552503,0.0
Missouri,2011,5,May,63.732390519731425,3.4698011062914422,0.0
Missouri,2011,6,June,77.02013412663638,3.314980715364592,0.0
Missouri,2011,7,July,83.33371240707427,1.6821725747229734,0.0
Missouri,2011,8,August,78.5385732913362,2.118946161020171,0.0
Missouri,2011,9,September,64.50955959700984,1.562306452077675,0.0
Missouri,2011,10,October,57.821598640821485,0.7219399622462757,0.0
Missouri,2011,11,November,47.42548669320217,3.880215177326611,0.0
Missouri,2011,12,December,38.3535873275389,2.402756061885837,0.7307466196355086
Missouri,2012,1,January,36.89782844727567,0.7949846779248588,2.0323811327006367
Missouri,2012,2,February,39.99961150712605,1.7304959879237425,5.414234240904239
Missouri,2012,3,March,58.69395481478772,2.604258033233922,0.0
Missouri,2012,4,April,59.62766971141575,2.8482268189258817,0.0
Missouri,2012,5,May,70.98265333430098,1.5537435757006746,0.0
Missouri,2012,6,June,76.82112302472589,1.3059838250394675,0.0
Missouri,2012,7,July,84.60063986246291,0.84962611466353,0.0
Missouri,2012,8,August,76.87732688866268,2.061356604013572,0.0
Missouri,2012,9,September,67.19097188797612,2.762106120118404,0.0
Missouri,2012,10,October,54.89773196105067,3.3713510425189823,0.0
Missouri,2012,11,November,45.3881582483745,0.9105315821228476,0.0
Missouri,2012,12,December,39.036261627671706,1.133601053981404,4.962165159318859
Missouri,2013,1,January,34.028187601382264,1.85820227327074,4.878308853809197
Missouri,2013,2,February,34.85428006860864,1.8475586511643824,36.32156212581744
Missouri,2013,3,March,39.18668075767044,5.982539109671031,29.32478837794555
Missouri,2013,4,April,53.0585615239918,3.8304371362130594,0.1363409601124742
Missouri,2013,5,May,64.28728691920688,9.665290182244394,3.3007848300610565
